id,Type_fraude,Date_systeme
6807322023-05-17 16:03:34.656,Contrat doublant,2024-06-28 00:47:34.392336
6807332023-05-17 16:08:21.251,Contrat doublant,2024-06-28 00:47:34.392336
6807332023-05-17 16:08:28.864,Contrat doublant,2024-06-28 00:47:34.392336
6807362023-05-17 16:10:49.549,Contrat doublant,2024-06-28 00:47:34.392336
6807362023-05-17 16:10:57.229,Contrat doublant,2024-06-28 00:47:34.392336
6807372023-05-17 16:19:13.497,Contrat doublant,2024-06-28 00:47:34.392336
6807372023-05-17 16:19:21.180,Contrat doublant,2024-06-28 00:47:34.392336
6807392023-05-17 16:28:52.290,Contrat doublant,2024-06-28 00:47:34.392336
6807392023-05-17 16:28:59.998,Contrat doublant,2024-06-28 00:47:34.392336
6807402023-05-17 16:32:48.017,Contrat doublant,2024-06-28 00:47:34.392336
6807402023-05-17 16:32:55.633,Contrat doublant,2024-06-28 00:47:34.392336
6807782023-05-18 15:19:01.990,Contrat doublant,2024-06-28 00:47:34.392336
6807782023-05-18 15:19:15.692,Contrat doublant,2024-06-28 00:47:34.392336
6807802023-05-18 15:29:11.460,Contrat doublant,2024-06-28 00:47:34.392336
6807802023-05-18 15:29:25.889,Contrat doublant,2024-06-28 00:47:34.392336
6807802023-05-18 15:29:39.678,Contrat doublant,2024-06-28 00:47:34.392336
6807832023-05-18 16:07:52.550,Contrat doublant,2024-06-28 00:47:34.392336
6807832023-05-18 16:08:02.165,Contrat doublant,2024-06-28 00:47:34.392336
6807832023-05-18 16:08:11.864,Contrat doublant,2024-06-28 00:47:34.392336
6808022023-05-19 09:00:08.533,Contrat doublant,2024-06-28 00:47:34.392336
6808022023-05-19 09:00:22.503,Contrat doublant,2024-06-28 00:47:34.392336
6808072023-05-19 09:24:40.354,Contrat doublant,2024-06-28 00:47:34.392336
6808072023-05-19 09:25:01.300,Contrat doublant,2024-06-28 00:47:34.392336
6808082023-05-19 09:25:01.723,Contrat doublant,2024-06-28 00:47:34.392336
6808082023-05-19 09:25:17.007,Contrat doublant,2024-06-28 00:47:34.392336
6808092023-05-19 09:31:53.892,Contrat doublant,2024-06-28 00:47:34.392336
6808092023-05-19 09:32:09.484,Contrat doublant,2024-06-28 00:47:34.392336
6808092023-05-19 09:32:24.008,Contrat doublant,2024-06-28 00:47:34.392336
6808132023-05-19 10:13:46.052,Contrat doublant,2024-06-28 00:47:34.392336
6808132023-05-19 10:14:01.746,Contrat doublant,2024-06-28 00:47:34.392336
6808132023-05-19 10:14:16.201,Contrat doublant,2024-06-28 00:47:34.392336
6808162023-05-19 10:26:20.270,Contrat doublant,2024-06-28 00:47:34.392336
6808162023-05-19 10:26:34.694,Contrat doublant,2024-06-28 00:47:34.392336
6808172023-05-19 10:26:54.393,Contrat doublant,2024-06-28 00:47:34.392336
6808172023-05-19 10:27:10.236,Contrat doublant,2024-06-28 00:47:34.392336
6808172023-05-19 10:27:24.666,Contrat doublant,2024-06-28 00:47:34.392336
6808262023-05-19 11:46:18.510,Contrat doublant,2024-06-28 00:47:34.392336
6808262023-05-19 11:46:33.903,Contrat doublant,2024-06-28 00:47:34.392336
6808262023-05-19 11:46:48.403,Contrat doublant,2024-06-28 00:47:34.392336
6808652023-05-22 08:02:24.281,Contrat doublant,2024-06-28 00:47:34.392336
6808652023-05-22 08:02:41.490,Contrat doublant,2024-06-28 00:47:34.392336
6808652023-05-22 08:02:57.596,Contrat doublant,2024-06-28 00:47:34.392336
6809272023-05-22 13:19:48.556,Contrat doublant,2024-06-28 00:47:34.392336
6809272023-05-22 13:20:05.565,Contrat doublant,2024-06-28 00:47:34.392336
6809282023-05-22 13:21:05.002,Contrat doublant,2024-06-28 00:47:34.392336
6809282023-05-22 13:21:22.212,Contrat doublant,2024-06-28 00:47:34.392336
6809282023-05-22 13:21:38.824,Contrat doublant,2024-06-28 00:47:34.392336
6809312023-05-22 13:25:21.721,Contrat doublant,2024-06-28 00:47:34.392336
6809312023-05-22 13:25:37.001,Contrat doublant,2024-06-28 00:47:34.392336
6809312023-05-22 13:25:51.375,Contrat doublant,2024-06-28 00:47:34.392336
6809352023-05-22 13:41:07.826,Contrat doublant,2024-06-28 00:47:34.392336
6809352023-05-22 13:41:23.744,Contrat doublant,2024-06-28 00:47:34.392336
6809432023-05-22 14:28:56.160,Contrat doublant,2024-06-28 00:47:34.392336
6809432023-05-22 14:29:10.980,Contrat doublant,2024-06-28 00:47:34.392336
6809442023-05-22 14:29:46.466,Contrat doublant,2024-06-28 00:47:34.392336
6809442023-05-22 14:30:00.528,Contrat doublant,2024-06-28 00:47:34.392336
6809662023-05-22 15:24:15.970,Contrat doublant,2024-06-28 00:47:34.392336
6809662023-05-22 15:24:30.865,Contrat doublant,2024-06-28 00:47:34.392336
6809822023-05-22 16:17:54.191,Contrat doublant,2024-06-28 00:47:34.392336
6809822023-05-22 16:18:08.140,Contrat doublant,2024-06-28 00:47:34.392336
6809902023-05-22 17:09:20.405,Contrat doublant,2024-06-28 00:47:34.392336
6809902023-05-22 17:09:41.035,Contrat doublant,2024-06-28 00:47:34.392336
6809962023-05-23 07:11:06.612,Contrat doublant,2024-06-28 00:47:34.392336
6809962023-05-23 07:11:22.239,Contrat doublant,2024-06-28 00:47:34.392336
6809962023-05-23 07:11:36.768,Contrat doublant,2024-06-28 00:47:34.392336
6810272023-05-23 10:02:27.843,Contrat doublant,2024-06-28 00:47:34.392336
6810272023-05-23 10:02:35.730,Contrat doublant,2024-06-28 00:47:34.392336
6810282023-05-23 10:05:20.752,Contrat doublant,2024-06-28 00:47:34.392336
6810282023-05-23 10:05:28.262,Contrat doublant,2024-06-28 00:47:34.392336
6810642023-05-23 13:34:20.736,Contrat doublant,2024-06-28 00:47:34.392336
6810642023-05-23 13:34:28.573,Contrat doublant,2024-06-28 00:47:34.392336
6810662023-05-23 13:35:05.483,Contrat doublant,2024-06-28 00:47:34.392336
6810662023-05-23 13:35:13.226,Contrat doublant,2024-06-28 00:47:34.392336
6810682023-05-23 13:35:37.455,Contrat doublant,2024-06-28 00:47:34.392336
6810682023-05-23 13:35:48.788,Contrat doublant,2024-06-28 00:47:34.392336
6810732023-05-23 13:39:42.765,Contrat doublant,2024-06-28 00:47:34.392336
6810732023-05-23 13:39:50.835,Contrat doublant,2024-06-28 00:47:34.392336
6810742023-05-23 13:40:11.315,Contrat doublant,2024-06-28 00:47:34.392336
6810742023-05-23 13:40:18.889,Contrat doublant,2024-06-28 00:47:34.392336
6810762023-05-23 13:52:18.157,Contrat doublant,2024-06-28 00:47:34.392336
6810762023-05-23 13:52:26.624,Contrat doublant,2024-06-28 00:47:34.392336
6810762023-05-23 13:52:34.163,Contrat doublant,2024-06-28 00:47:34.392336
6810882023-05-23 14:50:46.855,Contrat doublant,2024-06-28 00:47:34.392336
6810882023-05-23 14:50:54.378,Contrat doublant,2024-06-28 00:47:34.392336
6810912023-05-23 15:08:44.726,Contrat doublant,2024-06-28 00:47:34.392336
6810912023-05-23 15:08:52.617,Contrat doublant,2024-06-28 00:47:34.392336
6810932023-05-23 15:19:09.664,Contrat doublant,2024-06-28 00:47:34.392336
6810932023-05-23 15:19:24.477,Contrat doublant,2024-06-28 00:47:34.392336
6810942023-05-23 15:19:34.402,Contrat doublant,2024-06-28 00:47:34.392336
6810952023-05-23 15:19:37.069,Contrat doublant,2024-06-28 00:47:34.392336
6810952023-05-23 15:19:44.531,Contrat doublant,2024-06-28 00:47:34.392336
6810992023-05-23 15:25:33.839,Contrat doublant,2024-06-28 00:47:34.392336
6810992023-05-23 15:25:41.361,Contrat doublant,2024-06-28 00:47:34.392336
6811152023-05-23 16:44:04.114,Contrat doublant,2024-06-28 00:47:34.392336
6811152023-05-23 16:44:12.145,Contrat doublant,2024-06-28 00:47:34.392336
6811152023-05-23 16:44:19.491,Contrat doublant,2024-06-28 00:47:34.392336
6811322023-05-24 08:41:35.480,Contrat doublant,2024-06-28 00:47:34.392336
6811332023-05-24 08:46:56.505,Contrat doublant,2024-06-28 00:47:34.392336
6811332023-05-24 08:47:14.670,Contrat doublant,2024-06-28 00:47:34.392336
6811332023-05-24 08:47:29.718,Contrat doublant,2024-06-28 00:47:34.392336
6811382023-05-24 08:58:22.503,Contrat doublant,2024-06-28 00:47:34.392336
6811392023-05-24 08:58:59.715,Contrat doublant,2024-06-28 00:47:34.392336
6811392023-05-24 08:59:44.524,Contrat doublant,2024-06-28 00:47:34.392336
6811402023-05-24 08:59:40.253,Contrat doublant,2024-06-28 00:47:34.392336
6811402023-05-24 09:00:08.836,Contrat doublant,2024-06-28 00:47:34.392336
6811402023-05-24 09:00:36.006,Contrat doublant,2024-06-28 00:47:34.392336
6811412023-05-24 08:59:51.054,Contrat doublant,2024-06-28 00:47:34.392336
6811412023-05-24 09:00:21.432,Contrat doublant,2024-06-28 00:47:34.392336
6811412023-05-24 09:00:46.655,Contrat doublant,2024-06-28 00:47:34.392336
6811422023-05-24 09:01:03.241,Contrat doublant,2024-06-28 00:47:34.392336
6811432023-05-24 09:01:32.189,Contrat doublant,2024-06-28 00:47:34.392336
6811432023-05-24 09:01:55.238,Contrat doublant,2024-06-28 00:47:34.392336
6811432023-05-24 09:02:17.772,Contrat doublant,2024-06-28 00:47:34.392336
6811442023-05-24 09:01:38.762,Contrat doublant,2024-06-28 00:47:34.392336
6811442023-05-24 09:02:01.033,Contrat doublant,2024-06-28 00:47:34.392336
6811452023-05-24 09:02:35.273,Contrat doublant,2024-06-28 00:47:34.392336
6811452023-05-24 09:02:53.558,Contrat doublant,2024-06-28 00:47:34.392336
6811452023-05-24 09:03:18.936,Contrat doublant,2024-06-28 00:47:34.392336
6811462023-05-24 09:03:11.611,Contrat doublant,2024-06-28 00:47:34.392336
6811462023-05-24 09:03:36.769,Contrat doublant,2024-06-28 00:47:34.392336
6811462023-05-24 09:04:00.495,Contrat doublant,2024-06-28 00:47:34.392336
6811472023-05-24 09:03:32.436,Contrat doublant,2024-06-28 00:47:34.392336
6811472023-05-24 09:03:57.266,Contrat doublant,2024-06-28 00:47:34.392336
6811472023-05-24 09:04:19.905,Contrat doublant,2024-06-28 00:47:34.392336
6811482023-05-24 09:04:23.341,Contrat doublant,2024-06-28 00:47:34.392336
6811482023-05-24 09:05:22.506,Contrat doublant,2024-06-28 00:47:34.392336
6811492023-05-24 09:05:00.420,Contrat doublant,2024-06-28 00:47:34.392336
6811492023-05-24 09:05:31.092,Contrat doublant,2024-06-28 00:47:34.392336
6811492023-05-24 09:06:01.544,Contrat doublant,2024-06-28 00:47:34.392336
6811502023-05-24 09:05:04.784,Contrat doublant,2024-06-28 00:47:34.392336
6811502023-05-24 09:05:32.012,Contrat doublant,2024-06-28 00:47:34.392336
6811502023-05-24 09:06:00.712,Contrat doublant,2024-06-28 00:47:34.392336
6811512023-05-24 09:06:06.829,Contrat doublant,2024-06-28 00:47:34.392336
6811512023-05-24 09:06:34.862,Contrat doublant,2024-06-28 00:47:34.392336
6811512023-05-24 09:07:02.157,Contrat doublant,2024-06-28 00:47:34.392336
6811522023-05-24 09:06:46.715,Contrat doublant,2024-06-28 00:47:34.392336
6811522023-05-24 09:07:13.739,Contrat doublant,2024-06-28 00:47:34.392336
6811522023-05-24 09:07:44.693,Contrat doublant,2024-06-28 00:47:34.392336
6811552023-05-24 09:07:54.988,Contrat doublant,2024-06-28 00:47:34.392336
6811552023-05-24 09:08:18.376,Contrat doublant,2024-06-28 00:47:34.392336
6811552023-05-24 09:08:39.187,Contrat doublant,2024-06-28 00:47:34.392336
6811562023-05-24 09:08:21.767,Contrat doublant,2024-06-28 00:47:34.392336
6811562023-05-24 09:08:44.366,Contrat doublant,2024-06-28 00:47:34.392336
6811562023-05-24 09:08:59.814,Contrat doublant,2024-06-28 00:47:34.392336
6811822023-05-24 10:44:32.708,Contrat doublant,2024-06-28 00:47:34.392336
6811822023-05-24 10:44:48.026,Contrat doublant,2024-06-28 00:47:34.392336
6811832023-05-24 10:45:35.345,Contrat doublant,2024-06-28 00:47:34.392336
6811832023-05-24 10:45:49.526,Contrat doublant,2024-06-28 00:47:34.392336
6813272023-05-25 10:41:42.596,Contrat doublant,2024-06-28 00:47:34.392336
6813272023-05-25 10:41:47.338,Contrat doublant,2024-06-28 00:47:34.392336
6813272023-05-25 10:41:51.672,Contrat doublant,2024-06-28 00:47:34.392336
6813352023-05-25 11:29:07.699,Contrat doublant,2024-06-28 00:47:34.392336
6813352023-05-25 11:29:12.579,Contrat doublant,2024-06-28 00:47:34.392336
6813352023-05-25 11:29:16.940,Contrat doublant,2024-06-28 00:47:34.392336
6814932023-05-26 04:17:33.419,Contrat doublant,2024-06-28 00:47:34.392336
6814932023-05-26 04:17:42.907,Contrat doublant,2024-06-28 00:47:34.392336
6814932023-05-26 04:17:50.926,Contrat doublant,2024-06-28 00:47:34.392336
6815222023-05-26 09:49:52.108,Contrat doublant,2024-06-28 00:47:34.392336
6815222023-05-26 09:50:02.516,Contrat doublant,2024-06-28 00:47:34.392336
6815232023-05-26 09:51:09.798,Contrat doublant,2024-06-28 00:47:34.392336
6815252023-05-26 09:52:32.606,Contrat doublant,2024-06-28 00:47:34.392336
6815352023-05-26 10:09:20.804,Contrat doublant,2024-06-28 00:47:34.392336
6815352023-05-26 10:09:30.627,Contrat doublant,2024-06-28 00:47:34.392336
6815392023-05-26 10:13:30.079,Contrat doublant,2024-06-28 00:47:34.392336
6815392023-05-26 10:13:40.173,Contrat doublant,2024-06-28 00:47:34.392336
6815462023-05-26 10:29:07.258,Contrat doublant,2024-06-28 00:47:34.392336
6815462023-05-26 10:29:16.915,Contrat doublant,2024-06-28 00:47:34.392336
6815472023-05-26 10:30:26.197,Contrat doublant,2024-06-28 00:47:34.392336
6815472023-05-26 10:30:35.982,Contrat doublant,2024-06-28 00:47:34.392336
6815482023-05-26 10:32:40.383,Contrat doublant,2024-06-28 00:47:34.392336
6815562023-05-26 11:05:46.992,Contrat doublant,2024-06-28 00:47:34.392336
6815562023-05-26 11:05:56.504,Contrat doublant,2024-06-28 00:47:34.392336
6815562023-05-26 11:06:04.610,Contrat doublant,2024-06-28 00:47:34.392336
6815692023-05-26 13:14:20.224,Contrat doublant,2024-06-28 00:47:34.392336
6815692023-05-26 13:14:29.901,Contrat doublant,2024-06-28 00:47:34.392336
6815692023-05-26 13:14:41.070,Contrat doublant,2024-06-28 00:47:34.392336
6816012023-05-26 15:39:52.201,Contrat doublant,2024-06-28 00:47:34.392336
6816012023-05-26 15:40:01.694,Contrat doublant,2024-06-28 00:47:34.392336
6816012023-05-26 15:40:09.913,Contrat doublant,2024-06-28 00:47:34.392336
6816482023-05-29 12:29:35.110,Contrat doublant,2024-06-28 00:47:34.392336
6816482023-05-29 12:29:40.180,Contrat doublant,2024-06-28 00:47:34.392336
6816482023-05-29 12:29:44.749,Contrat doublant,2024-06-28 00:47:34.392336
6816492023-05-29 12:29:55.091,Contrat doublant,2024-06-28 00:47:34.392336
6816492023-05-29 12:30:00.200,Contrat doublant,2024-06-28 00:47:34.392336
6816492023-05-29 12:30:04.572,Contrat doublant,2024-06-28 00:47:34.392336
6816502023-05-29 12:30:13.780,Contrat doublant,2024-06-28 00:47:34.392336
6816502023-05-29 12:30:18.767,Contrat doublant,2024-06-28 00:47:34.392336
6816502023-05-29 12:30:23.120,Contrat doublant,2024-06-28 00:47:34.392336
6816512023-05-29 12:30:33.366,Contrat doublant,2024-06-28 00:47:34.392336
6816512023-05-29 12:30:38.759,Contrat doublant,2024-06-28 00:47:34.392336
6816512023-05-29 12:30:43.129,Contrat doublant,2024-06-28 00:47:34.392336
6816522023-05-29 12:30:52.244,Contrat doublant,2024-06-28 00:47:34.392336
6816522023-05-29 12:30:57.281,Contrat doublant,2024-06-28 00:47:34.392336
6816522023-05-29 12:31:01.746,Contrat doublant,2024-06-28 00:47:34.392336
6816532023-05-29 12:31:11.462,Contrat doublant,2024-06-28 00:47:34.392336
6816532023-05-29 12:31:16.462,Contrat doublant,2024-06-28 00:47:34.392336
6816532023-05-29 12:31:20.880,Contrat doublant,2024-06-28 00:47:34.392336
6816542023-05-29 12:31:31.111,Contrat doublant,2024-06-28 00:47:34.392336
6816542023-05-29 12:31:36.129,Contrat doublant,2024-06-28 00:47:34.392336
6816542023-05-29 12:31:40.702,Contrat doublant,2024-06-28 00:47:34.392336
6816552023-05-29 12:31:49.160,Contrat doublant,2024-06-28 00:47:34.392336
6816552023-05-29 12:31:54.141,Contrat doublant,2024-06-28 00:47:34.392336
6816552023-05-29 12:31:58.816,Contrat doublant,2024-06-28 00:47:34.392336
6816562023-05-29 12:32:07.753,Contrat doublant,2024-06-28 00:47:34.392336
6816562023-05-29 12:32:12.979,Contrat doublant,2024-06-28 00:47:34.392336
6816562023-05-29 12:32:17.401,Contrat doublant,2024-06-28 00:47:34.392336
6816572023-05-29 12:32:27.589,Contrat doublant,2024-06-28 00:47:34.392336
6816572023-05-29 12:32:32.748,Contrat doublant,2024-06-28 00:47:34.392336
6816572023-05-29 12:32:37.300,Contrat doublant,2024-06-28 00:47:34.392336
6816582023-05-29 12:32:46.894,Contrat doublant,2024-06-28 00:47:34.392336
6816582023-05-29 12:32:51.888,Contrat doublant,2024-06-28 00:47:34.392336
6816582023-05-29 12:32:56.499,Contrat doublant,2024-06-28 00:47:34.392336
6816592023-05-29 12:33:05.099,Contrat doublant,2024-06-28 00:47:34.392336
6816592023-05-29 12:33:10.160,Contrat doublant,2024-06-28 00:47:34.392336
6816592023-05-29 12:33:14.644,Contrat doublant,2024-06-28 00:47:34.392336
6816602023-05-29 12:33:23.576,Contrat doublant,2024-06-28 00:47:34.392336
6816602023-05-29 12:33:28.655,Contrat doublant,2024-06-28 00:47:34.392336
6816602023-05-29 12:33:33.087,Contrat doublant,2024-06-28 00:47:34.392336
6816612023-05-29 12:33:43.628,Contrat doublant,2024-06-28 00:47:34.392336
6816612023-05-29 12:33:48.645,Contrat doublant,2024-06-28 00:47:34.392336
6816612023-05-29 12:33:53.052,Contrat doublant,2024-06-28 00:47:34.392336
6816622023-05-29 12:34:01.762,Contrat doublant,2024-06-28 00:47:34.392336
6816622023-05-29 12:34:07.132,Contrat doublant,2024-06-28 00:47:34.392336
6816622023-05-29 12:34:11.545,Contrat doublant,2024-06-28 00:47:34.392336
6816632023-05-29 12:34:20.496,Contrat doublant,2024-06-28 00:47:34.392336
6816632023-05-29 12:34:25.550,Contrat doublant,2024-06-28 00:47:34.392336
6816632023-05-29 12:34:30.148,Contrat doublant,2024-06-28 00:47:34.392336
6816642023-05-29 12:34:39.740,Contrat doublant,2024-06-28 00:47:34.392336
6816642023-05-29 12:34:44.779,Contrat doublant,2024-06-28 00:47:34.392336
6816642023-05-29 12:34:49.158,Contrat doublant,2024-06-28 00:47:34.392336
6816652023-05-29 12:34:59.495,Contrat doublant,2024-06-28 00:47:34.392336
6816652023-05-29 12:35:04.567,Contrat doublant,2024-06-28 00:47:34.392336
6816652023-05-29 12:35:09.020,Contrat doublant,2024-06-28 00:47:34.392336
6816662023-05-29 12:35:18.040,Contrat doublant,2024-06-28 00:47:34.392336
6816662023-05-29 12:35:23.216,Contrat doublant,2024-06-28 00:47:34.392336
6816662023-05-29 12:35:27.585,Contrat doublant,2024-06-28 00:47:34.392336
6816862023-05-29 14:46:48.895,Contrat doublant,2024-06-28 00:47:34.392336
6816862023-05-29 14:46:53.229,Contrat doublant,2024-06-28 00:47:34.392336
6816872023-05-29 14:49:02.160,Contrat doublant,2024-06-28 00:47:34.392336
6816872023-05-29 14:49:07.179,Contrat doublant,2024-06-28 00:47:34.392336
6816872023-05-29 14:49:11.637,Contrat doublant,2024-06-28 00:47:34.392336
6817292023-05-30 09:27:18.145,Contrat doublant,2024-06-28 00:47:34.392336
6817872023-05-30 13:00:59.190,Contrat doublant,2024-06-28 00:47:34.392336
6817872023-05-30 13:01:04.905,Contrat doublant,2024-06-28 00:47:34.392336
6817872023-05-30 13:01:09.790,Contrat doublant,2024-06-28 00:47:34.392336
6817902023-05-30 13:10:20.140,Contrat doublant,2024-06-28 00:47:34.392336
6818052023-05-30 13:41:30.637,Contrat doublant,2024-06-28 00:47:34.392336
6818052023-05-30 13:41:37.062,Contrat doublant,2024-06-28 00:47:34.392336
6818052023-05-30 13:41:41.854,Contrat doublant,2024-06-28 00:47:34.392336
6818092023-05-30 13:46:26.502,Contrat doublant,2024-06-28 00:47:34.392336
6818092023-05-30 13:46:33.431,Contrat doublant,2024-06-28 00:47:34.392336
6818092023-05-30 13:46:38.456,Contrat doublant,2024-06-28 00:47:34.392336
6818102023-05-30 13:47:19.291,Contrat doublant,2024-06-28 00:47:34.392336
6818102023-05-30 13:47:25.340,Contrat doublant,2024-06-28 00:47:34.392336
6818102023-05-30 13:47:29.901,Contrat doublant,2024-06-28 00:47:34.392336
6818112023-05-30 13:48:01.984,Contrat doublant,2024-06-28 00:47:34.392336
6818112023-05-30 13:48:07.878,Contrat doublant,2024-06-28 00:47:34.392336
6818112023-05-30 13:48:13.035,Contrat doublant,2024-06-28 00:47:34.392336
6818132023-05-30 13:52:53.240,Contrat doublant,2024-06-28 00:47:34.392336
6818132023-05-30 13:52:58.949,Contrat doublant,2024-06-28 00:47:34.392336
6818132023-05-30 13:53:03.635,Contrat doublant,2024-06-28 00:47:34.392336
6818352023-05-30 15:11:36.418,Contrat doublant,2024-06-28 00:47:34.392336
6818352023-05-30 15:11:44.539,Contrat doublant,2024-06-28 00:47:34.392336
6818352023-05-30 15:11:52.022,Contrat doublant,2024-06-28 00:47:34.392336
6818452023-05-30 15:50:22.100,Contrat doublant,2024-06-28 00:47:34.392336
6818452023-05-30 15:50:28.304,Contrat doublant,2024-06-28 00:47:34.392336
6818452023-05-30 15:50:36.372,Contrat doublant,2024-06-28 00:47:34.392336
6818472023-05-30 15:54:48.904,Contrat doublant,2024-06-28 00:47:34.392336
