id,id_x
6989522023-12-08 16:22:12.124,
6989542023-12-08 16:24:22.304,
6989842023-12-08 17:13:17.283,
6990122023-12-08 18:10:14.218,
6990482023-12-11 08:50:11.311,
6991012023-12-11 11:21:24.283,
6991102023-12-11 11:39:30.089,
6991192023-12-11 12:08:55.086,
6991222023-12-11 12:54:28.756,
6991312023-12-11 13:33:22.964,
6991942023-12-11 15:43:55.542,
6992502023-12-11 19:03:09.808,
6993122023-12-12 13:10:09.536,
6993502023-12-12 14:24:00.575,
6993822023-12-12 16:32:14.330,
6993902023-12-12 16:52:58.575,
6994322023-12-13 09:54:06.008,
6994542023-12-13 11:10:12.023,
6994872023-12-13 13:21:02.415,
6994892023-12-13 13:27:17.482,
6995152023-12-13 14:23:15.227,
6995512023-12-13 15:37:43.381,
6996092023-12-14 09:15:06.491,
6996392023-12-14 10:58:56.762,
6996612023-12-14 12:18:38.050,
6996622023-12-14 12:45:30.668,
6996952023-12-14 14:48:59.793,
6997352023-12-14 16:44:02.317,
6997872023-12-15 09:23:48.284,
6998282023-12-15 11:20:45.565,
6998442023-12-15 13:07:39.307,
6998712023-12-15 14:36:51.529,
7006282023-12-18 10:59:41.792,
7013972023-12-19 09:20:58.955,
7014022023-12-19 09:25:18.183,
7015822023-12-19 11:27:15.322,
7018322023-12-19 14:21:36.045,
7020122023-12-19 15:40:52.893,
7020822023-12-19 16:21:51.876,
7021022023-12-19 16:29:52.708,
7022072023-12-19 17:10:24.927,
7026472023-12-20 10:53:46.080,
7028922023-12-20 10:56:16.886,
7030622023-12-20 13:13:08.613,
7033422023-12-20 16:36:44.644,
7033522023-12-20 16:49:37.684,
7037212023-12-21 07:03:46.442,
7037412023-12-21 08:16:48.714,
7038312023-12-21 09:36:59.065,
7038462023-12-21 09:48:23.930,
7040712023-12-21 10:42:58.831,
7042562023-12-21 11:40:42.178,
7043012023-12-21 12:01:34.325,
7045362023-12-21 15:09:30.680,
7045512023-12-21 15:24:00.111,
7056782023-12-22 12:15:25.435,
7059032023-12-22 14:06:18.746,
7060532023-12-22 15:27:58.790,
7065562023-12-26 16:17:47.140,
7065812023-12-26 16:53:42.312,
7068872023-12-27 09:31:56.706,
7070222023-12-27 11:19:47.730,
7073722023-12-27 15:11:51.222,
7077632023-12-28 09:02:51.104,
7077682023-12-28 09:05:20.065,
7081932023-12-28 14:47:27.678,
7087532023-12-29 13:23:43.208,
7088982023-12-29 15:23:00.015,
7096012024-01-02 12:05:43.687,
7096172024-01-02 12:21:26.241,
7096852024-01-02 13:45:56.834,
7098852024-01-02 15:39:41.110,
7099172024-01-02 15:56:06.231,
7100252024-01-02 16:46:54.728,
7101812024-01-02 17:44:07.906,
7105942024-01-03 10:29:30.216,
7106622024-01-03 10:44:55.406,
7107582024-01-03 11:07:21.889,
7108062024-01-03 11:20:29.525,
7108302024-01-03 11:33:27.439,
7109702024-01-03 12:13:32.646,
7111222024-01-03 14:06:42.791,
7114542024-01-03 16:02:16.202,
7115382024-01-03 17:02:51.476,
7116932024-01-04 08:44:48.699,
7118372024-01-04 10:02:23.897,
7121722024-01-04 11:59:28.704,
7121872024-01-04 12:28:38.378,
7125272024-01-04 14:43:27.742,
7134162024-01-05 10:45:18.927,
7135462024-01-05 11:28:44.131,
7137112024-01-05 12:45:04.496,
7137162024-01-05 12:49:05.278,
7147222024-01-06 13:34:04.078,
7148222024-01-08 09:08:16.499,
7148372024-01-08 09:12:54.149,
7148522024-01-08 09:15:52.162,
7150222024-01-08 09:52:10.581,
7150422024-01-08 09:59:00.679,
7157672024-01-08 13:58:11.147,
7165522024-01-09 09:47:33.112,
7174522024-01-09 15:40:14.174,
7176122024-01-09 16:29:42.336,
7177222024-01-09 17:16:30.801,
7177522024-01-09 17:33:01.537,
7177822024-01-09 17:40:25.759,
7178322024-01-09 18:05:25.541,
7178372024-01-09 18:07:59.837,
7178872024-01-09 18:26:08.235,
7178972024-01-09 18:42:12.964,
7182182024-01-10 10:32:18.820,
7182822024-01-10 10:51:22.191,
7183062024-01-10 11:06:52.181,
7183342024-01-10 11:17:17.886,
7183702024-01-10 11:32:31.768,
7184582024-01-10 12:07:40.076,
7185902024-01-10 13:43:06.270,
7190142024-01-10 15:55:55.138,
7193342024-01-11 08:36:48.908,
7194462024-01-11 09:39:38.866,
7199502024-01-11 13:19:21.790,
7199702024-01-11 13:36:27.193,
7200542024-01-11 14:11:56.362,
7201542024-01-11 15:20:22.719,
7201982024-01-11 15:53:44.402,
7203742024-01-11 16:51:20.142,
7203782024-01-11 16:54:28.303,
7205462024-01-12 08:43:51.322,
7206542024-01-12 09:56:18.178,
7208502024-01-12 10:41:36.796,
7209262024-01-12 10:51:41.586,
7209622024-01-12 11:05:37.478,
7210182024-01-12 11:37:12.021,
7210902024-01-12 12:14:21.015,
7214422024-01-12 15:19:58.699,
7217382024-01-15 09:23:21.055,
7218622024-01-15 10:42:23.205,
7219542024-01-15 11:24:22.591,
7220862024-01-15 13:13:18.003,
7221382024-01-15 13:41:48.310,
7221582024-01-15 13:51:28.329,
7222422024-01-15 14:29:19.176,
7223302024-01-15 15:23:08.683,
7224422024-01-15 17:30:36.087,
7226182024-01-15 18:08:58.030,
7226942024-01-16 08:30:47.638,
7227902024-01-16 09:58:38.688,
7229502024-01-16 12:11:18.283,
7229622024-01-16 12:20:33.727,
7231582024-01-16 14:30:23.356,
7233062024-01-16 15:24:38.487,
7236422024-01-17 10:03:47.175,
7237582024-01-17 11:05:33.776,
7238422024-01-17 11:41:27.199,
7238662024-01-17 11:50:25.471,
7239142024-01-17 12:23:17.709,
7240582024-01-17 13:44:14.743,
7241062024-01-17 14:08:38.081,
7243542024-01-17 15:31:12.943,
7246602024-01-18 09:35:06.544,
7247262024-01-18 10:21:29.808,
7252302024-01-18 14:48:46.453,
6884952023-09-20 08:42:57.876,
6944162023-11-10 10:25:45.459,
,7212542024-01-12 14:18:58.589
,7212782024-01-12 14:29:56.148
,6755902023-02-24 11:15:49.354
,6755902023-02-24 11:15:56.953
,6756582023-02-24 16:23:13.759
,6759052023-02-28 13:27:14.921
,6759052023-02-28 13:27:23.298
,6760852023-03-01 16:48:44.917
,6760852023-03-01 16:48:52.324
,6761092023-03-02 09:48:13.109
,6761092023-03-02 09:48:20.529
,6763492023-03-06 11:18:56.728
,6763492023-03-06 11:19:04.995
,6775212023-03-22 11:11:54.415
,6775212023-03-22 11:12:02.151
,6775512023-03-22 13:37:15.789
,6775512023-03-22 13:37:26.135
,6777112023-03-24 08:46:35.287
,6777112023-03-24 08:46:43.137
,6777302023-03-24 10:25:26.274
,6777302023-03-24 10:25:33.407
,6778992023-03-28 09:20:00.092
,6778992023-03-28 09:20:07.005
,6779252023-03-28 12:21:19.809
,6779252023-03-28 12:21:26.911
,6780182023-03-29 11:12:50.529
,6780182023-03-29 11:12:57.946
,6780272023-03-29 12:14:04.754
,6780272023-03-29 12:14:12.482
,6780792023-03-30 09:44:46.317
,6780792023-03-30 09:44:54.067
,6780802023-03-30 09:49:48.076
,6780802023-03-30 09:49:55.848
,6780832023-03-30 09:56:59.051
,6780832023-03-30 09:57:06.856
,6780862023-03-30 10:06:13.088
,6780862023-03-30 10:06:20.902
,6781142023-03-30 13:59:12.759
,6781142023-03-30 13:59:20.084
,6781172023-03-30 14:01:36.835
,6781172023-03-30 14:01:44.049
,6781572023-03-31 09:01:45.014
,6781572023-03-31 09:01:52.037
,6781582023-03-31 09:02:56.141
,6781582023-03-31 09:03:03.282
,6781852023-03-31 11:12:46.412
,6781852023-03-31 11:12:53.432
,6782002023-03-31 12:54:55.122
,6782002023-03-31 12:55:02.112
,6782082023-03-31 13:43:08.094
,6782082023-03-31 13:43:15.170
,6782352023-03-31 15:49:48.739
,6782352023-03-31 15:49:56.537
,6782432023-04-03 07:52:48.075
,6782442023-04-03 08:03:02.531
,6782442023-04-03 08:03:11.628
,6782452023-04-03 08:06:02.446
,6782452023-04-03 08:06:10.735
,6782542023-04-03 09:50:05.191
,6782542023-04-03 09:50:14.547
,6782542023-04-03 09:50:23.406
,6782972023-04-03 16:36:39.320
,6782972023-04-03 16:36:46.874
,6782972023-04-03 16:36:53.775
,6783362023-04-04 14:46:20.937
,6783362023-04-04 14:46:27.973
,6783372023-04-04 14:48:26.731
,6783372023-04-04 14:48:33.886
,6783382023-04-04 14:49:26.337
,6783382023-04-04 14:49:33.403
,6783392023-04-04 14:50:24.101
,6783392023-04-04 14:50:31.365
,6783572023-04-05 08:22:52.033
,6783572023-04-05 08:22:59.725
,6783572023-04-05 08:23:09.151
,6783632023-04-05 09:03:23.813
,6783682023-04-05 09:23:48.299
,6783692023-04-05 09:23:25.564
,6783692023-04-05 09:23:52.746
,6783952023-04-05 13:25:19.363
,6783952023-04-05 13:25:26.549
,6783962023-04-05 13:27:35.831
,6783962023-04-05 13:27:43.523
,6783962023-04-05 13:27:50.773
,6784172023-04-06 09:25:12.572
,6784172023-04-06 09:25:20.448
,6784402023-04-06 11:39:47.123
,6784402023-04-06 11:39:54.723
,6784402023-04-06 11:40:01.796
,6784682023-04-07 08:07:05.246
,6784682023-04-07 08:07:12.802
,6784682023-04-07 08:07:19.901
,6784732023-04-07 09:23:59.693
,6784732023-04-07 09:24:08.475
,6784732023-04-07 09:24:17.210
,6784962023-04-07 10:47:49.538
,6784962023-04-07 10:47:59.604
,6784972023-04-07 10:47:49.316
,6784972023-04-07 10:47:59.817
,6784972023-04-07 10:48:07.246
,6785062023-04-07 11:57:49.046
,6785062023-04-07 11:57:57.291
,6785062023-04-07 11:58:05.118
,6785232023-04-07 14:45:33.427
,6785232023-04-07 14:45:41.880
,6785232023-04-07 14:45:49.615
,6785752023-04-11 12:17:12.867
,6785752023-04-11 12:17:20.823
,6785752023-04-11 12:17:28.023
,6785772023-04-11 12:33:54.890
,6785772023-04-11 12:34:02.701
,6785772023-04-11 12:34:10.440
,6785832023-04-11 13:01:29.813
,6785832023-04-11 13:01:37.669
,6785832023-04-11 13:01:44.956
,6786212023-04-12 10:35:54.991
,6786212023-04-12 10:36:02.825
,6786212023-04-12 10:36:10.115
,6786532023-04-12 13:08:16.029
,6786532023-04-12 13:08:24.086
,6786532023-04-12 13:08:31.542
,6786712023-04-12 14:00:09.694
,6786712023-04-12 14:00:16.911
,6787012023-04-13 09:43:50.602
,6787012023-04-13 09:43:58.204
,6787012023-04-13 09:44:05.364
,6787332023-04-13 12:03:33.248
,6787332023-04-13 12:03:40.495
,6787852023-04-14 08:40:21.431
,6787852023-04-14 08:40:29.804
,6787852023-04-14 08:40:37.715
,6788322023-04-14 12:44:32.680
,6788322023-04-14 12:44:41.428
,6788332023-04-14 12:46:30.934
,6788332023-04-14 12:46:39.011
,6788352023-04-14 12:48:36.147
,6788352023-04-14 12:48:45.003
,6788352023-04-14 12:48:53.068
,6788572023-04-14 13:58:45.935
,6788572023-04-14 13:58:53.294
,6788972023-04-16 05:13:47.654
,6788972023-04-16 05:13:54.760
,6789002023-04-17 08:17:45.250
,6789002023-04-17 08:17:52.404
,6789012023-04-17 08:19:58.288
,6789012023-04-17 08:20:05.430
,6789482023-04-17 12:37:03.582
,6789482023-04-17 12:37:10.589
,6789802023-04-17 14:50:22.480
,6789802023-04-17 14:50:29.544
,6790072023-04-17 17:40:38.172
,6790072023-04-17 17:40:45.855
,6790072023-04-17 17:40:53.040
,6790152023-04-18 09:10:56.947
,6790152023-04-18 09:11:04.540
,6790152023-04-18 09:11:11.524
,6790512023-04-18 11:31:48.642
,6790512023-04-18 11:31:59.076
,6790512023-04-18 11:32:07.465
,6790522023-04-18 11:49:29.297
,6790522023-04-18 11:49:37.356
,6790522023-04-18 11:49:44.627
,6791202023-04-19 11:55:50.483
,6791202023-04-19 11:55:57.526
,6791222023-04-19 12:06:39.650
,6791222023-04-19 12:06:46.827
,6791572023-04-20 07:19:57.042
,6791572023-04-20 07:20:04.756
,6791572023-04-20 07:20:12.107
,6791582023-04-20 08:15:50.422
,6791622023-04-20 08:23:11.715
,6791622023-04-20 08:23:19.565
,6791632023-04-20 08:24:19.478
,6791632023-04-20 08:24:27.476
,6791792023-04-20 10:09:21.436
,6791792023-04-20 10:09:28.743
,6791832023-04-20 10:25:41.728
,6791832023-04-20 10:25:49.471
,6791832023-04-20 10:25:56.882
,6792142023-04-20 14:57:07.173
,6792142023-04-20 14:57:14.351
,6793462023-04-24 16:14:47.240
,6793462023-04-24 16:14:54.357
,6794512023-04-26 07:46:32.236
,6794512023-04-26 07:46:43.640
,6794512023-04-26 07:46:53.787
,6794682023-04-26 10:12:26.065
,6794682023-04-26 10:12:34.698
,6794682023-04-26 10:12:42.772
,6794852023-04-26 11:20:53.291
,6794852023-04-26 11:21:01.926
,6794852023-04-26 11:21:10.012
,6795252023-04-26 14:12:18.170
,6795252023-04-26 14:12:26.490
,6795252023-04-26 14:12:33.790
,6795262023-04-26 14:23:15.943
,6795262023-04-26 14:23:24.020
,6795262023-04-26 14:23:31.815
,6795472023-04-27 08:20:51.397
,6795472023-04-27 08:20:59.367
,6795472023-04-27 08:21:06.687
,6795612023-04-27 10:08:10.432
,6795612023-04-27 10:08:19.321
,6795612023-04-27 10:08:27.423
,6795622023-04-27 10:09:22.494
,6795622023-04-27 10:09:29.867
,6795892023-04-27 15:46:45.295
,6795892023-04-27 15:46:52.690
,6795912023-04-27 15:53:25.285
,6795912023-04-27 15:53:33.221
,6795912023-04-27 15:53:40.900
,6796082023-04-28 08:04:53.567
,6796082023-04-28 08:05:01.352
,6796172023-04-28 09:02:23.345
,6796182023-04-28 09:03:28.293
,6796212023-04-28 09:09:41.292
,6796212023-04-28 09:09:48.924
,6796222023-04-28 09:10:08.404
,6796222023-04-28 09:10:16.301
,6796342023-04-28 09:40:50.891
,6796342023-04-28 09:40:59.045
,6796362023-04-28 10:05:53.607
,6796362023-04-28 10:06:01.767
,6796372023-04-28 10:08:22.327
,6796372023-04-28 10:08:30.455
,6796392023-04-28 10:10:15.931
,6796392023-04-28 10:10:24.056
,6796402023-04-28 10:12:56.615
,6796402023-04-28 10:13:04.419
,6796422023-04-28 10:15:20.746
,6796422023-04-28 10:15:28.727
,6796482023-04-28 10:25:37.791
,6796482023-04-28 10:25:46.008
,6796492023-04-28 10:28:11.646
,6796492023-04-28 10:28:19.523
,6796542023-04-28 10:37:42.672
,6796542023-04-28 10:37:50.553
,6796572023-04-28 10:49:24.849
,6796572023-04-28 10:49:32.813
,6796642023-04-28 12:02:58.273
,6796642023-04-28 12:03:06.205
,6796742023-04-28 13:38:29.434
,6796742023-04-28 13:38:37.633
,6796742023-04-28 13:38:45.129
,6796752023-04-28 13:43:26.230
,6796752023-04-28 13:43:34.711
,6797202023-04-28 16:03:02.228
,6797202023-04-28 16:03:10.045
,6797212023-04-28 16:04:15.264
,6797212023-04-28 16:04:23.296
,6797322023-04-29 09:22:29.886
,6797322023-04-29 09:22:38.455
,6797322023-04-29 09:22:46.474
,6797502023-05-02 09:18:28.190
,6797502023-05-02 09:18:36.171
,6797502023-05-02 09:18:43.544
,6798422023-05-03 09:13:28.963
,6798422023-05-03 09:13:36.217
,6798832023-05-03 14:08:26.269
,6798832023-05-03 14:08:33.664
,6798842023-05-03 14:14:41.892
,6798842023-05-03 14:14:49.755
,6798842023-05-03 14:14:57.097
,6798972023-05-03 15:09:44.138
,6798972023-05-03 15:09:52.704
,6798972023-05-03 15:10:01.670
,6799712023-05-04 14:11:22.161
,6799712023-05-04 14:11:30.980
,6799712023-05-04 14:11:39.436
,6800462023-05-05 15:21:21.179
,6800462023-05-05 15:21:28.963
,6800922023-05-09 07:43:21.630
,6800922023-05-09 07:43:29.255
,6800942023-05-09 07:44:16.740
,6800942023-05-09 07:44:23.768
,6800952023-05-09 07:45:07.456
,6800952023-05-09 07:45:14.452
,6800992023-05-09 07:48:33.894
,6800992023-05-09 07:48:40.999
,6801012023-05-09 07:52:02.529
,6801012023-05-09 07:52:09.518
,6801092023-05-09 08:05:11.638
,6801092023-05-09 08:05:19.214
,6801092023-05-09 08:05:26.206
,6801112023-05-09 08:13:51.527
,6801112023-05-09 08:13:58.727
,6801312023-05-09 09:34:09.445
,6801312023-05-09 09:34:17.372
,6801312023-05-09 09:34:24.839
,6802132023-05-10 07:54:10.059
,6802142023-05-10 07:58:09.024
,6802192023-05-10 08:37:36.816
,6802232023-05-10 09:00:09.013
,6802232023-05-10 09:00:17.168
,6802742023-05-10 14:15:31.489
,6802742023-05-10 14:15:39.858
,6802742023-05-10 14:15:47.776
,6802952023-05-11 07:02:38.934
,6802952023-05-11 07:02:46.919
,6803252023-05-11 10:59:35.459
,6803252023-05-11 10:59:44.683
,6803252023-05-11 10:59:53.206
,6803412023-05-11 13:56:05.206
,6803412023-05-11 13:56:13.109
,6803412023-05-11 13:56:20.478
,6803682023-05-11 15:53:18.261
,6803682023-05-11 15:53:26.876
,6803682023-05-11 15:53:34.688
,6803792023-05-12 07:31:18.185
,6803792023-05-12 07:31:28.429
,6803792023-05-12 07:31:38.422
,6804662023-05-15 08:42:12.778
,6804662023-05-15 08:42:28.149
,6804672023-05-15 08:42:25.970
,6804672023-05-15 08:42:38.125
,6804682023-05-15 08:42:16.134
,6804682023-05-15 08:42:31.323
,6804682023-05-15 08:42:44.145
,6805812023-05-16 11:07:26.791
,6805812023-05-16 11:07:34.996
,6805812023-05-16 11:07:42.777
,6806432023-05-17 07:03:34.964
,6806432023-05-17 07:03:42.734
,6806442023-05-17 07:07:35.020
,6806442023-05-17 07:07:43.058
,6806442023-05-17 07:07:50.682
,6806752023-05-17 10:44:54.289
,6806752023-05-17 10:45:01.894
,6807102023-05-17 14:20:44.743
,6807102023-05-17 14:20:53.246
,6807102023-05-17 14:21:01.041
,6807212023-05-17 15:26:03.632
,6807212023-05-17 15:26:11.205
,6807272023-05-17 15:40:32.025
,6807272023-05-17 15:40:39.630
,6807282023-05-17 15:45:57.702
,6807282023-05-17 15:46:05.407
,6807312023-05-17 16:02:38.621
,6807312023-05-17 16:02:46.110
,6807322023-05-17 16:03:26.976
,6807322023-05-17 16:03:34.656
,6807332023-05-17 16:08:21.251
,6807332023-05-17 16:08:28.864
,6807362023-05-17 16:10:49.549
,6807362023-05-17 16:10:57.229
,6807372023-05-17 16:19:13.497
,6807372023-05-17 16:19:21.180
,6807392023-05-17 16:28:52.290
,6807392023-05-17 16:28:59.998
,6807402023-05-17 16:32:48.017
,6807402023-05-17 16:32:55.633
,6807782023-05-18 15:19:01.990
,6807782023-05-18 15:19:15.692
,6807802023-05-18 15:29:11.460
,6807802023-05-18 15:29:25.889
,6807802023-05-18 15:29:39.678
,6807832023-05-18 16:07:52.550
,6807832023-05-18 16:08:02.165
,6807832023-05-18 16:08:11.864
,6808022023-05-19 09:00:08.533
,6808022023-05-19 09:00:22.503
,6808072023-05-19 09:24:40.354
,6808072023-05-19 09:25:01.300
,6808082023-05-19 09:25:01.723
,6808082023-05-19 09:25:17.007
,6808092023-05-19 09:31:53.892
,6808092023-05-19 09:32:09.484
,6808092023-05-19 09:32:24.008
,6808132023-05-19 10:13:46.052
,6808132023-05-19 10:14:01.746
,6808132023-05-19 10:14:16.201
,6808162023-05-19 10:26:20.270
,6808162023-05-19 10:26:34.694
,6808172023-05-19 10:26:54.393
,6808172023-05-19 10:27:10.236
,6808172023-05-19 10:27:24.666
,6808262023-05-19 11:46:18.510
,6808262023-05-19 11:46:33.903
,6808262023-05-19 11:46:48.403
,6808652023-05-22 08:02:24.281
,6808652023-05-22 08:02:41.490
,6808652023-05-22 08:02:57.596
,6809272023-05-22 13:19:48.556
,6809272023-05-22 13:20:05.565
,6809282023-05-22 13:21:05.002
,6809282023-05-22 13:21:22.212
,6809282023-05-22 13:21:38.824
,6809312023-05-22 13:25:21.721
,6809312023-05-22 13:25:37.001
,6809312023-05-22 13:25:51.375
,6809352023-05-22 13:41:07.826
,6809352023-05-22 13:41:23.744
,6809432023-05-22 14:28:56.160
,6809432023-05-22 14:29:10.980
,6809442023-05-22 14:29:46.466
,6809442023-05-22 14:30:00.528
,6809662023-05-22 15:24:15.970
,6809662023-05-22 15:24:30.865
,6809822023-05-22 16:17:54.191
,6809822023-05-22 16:18:08.140
,6809902023-05-22 17:09:20.405
,6809902023-05-22 17:09:41.035
,6809962023-05-23 07:11:06.612
,6809962023-05-23 07:11:22.239
,6809962023-05-23 07:11:36.768
,6810272023-05-23 10:02:27.843
,6810272023-05-23 10:02:35.730
,6810282023-05-23 10:05:20.752
,6810282023-05-23 10:05:28.262
,6810642023-05-23 13:34:20.736
,6810642023-05-23 13:34:28.573
,6810662023-05-23 13:35:05.483
,6810662023-05-23 13:35:13.226
,6810682023-05-23 13:35:37.455
,6810682023-05-23 13:35:48.788
,6810732023-05-23 13:39:42.765
,6810732023-05-23 13:39:50.835
,6810742023-05-23 13:40:11.315
,6810742023-05-23 13:40:18.889
,6810762023-05-23 13:52:18.157
,6810762023-05-23 13:52:26.624
,6810762023-05-23 13:52:34.163
,6810882023-05-23 14:50:46.855
,6810882023-05-23 14:50:54.378
,6810912023-05-23 15:08:44.726
,6810912023-05-23 15:08:52.617
,6810932023-05-23 15:19:09.664
,6810932023-05-23 15:19:24.477
,6810942023-05-23 15:19:34.402
,6810952023-05-23 15:19:37.069
,6810952023-05-23 15:19:44.531
,6810992023-05-23 15:25:33.839
,6810992023-05-23 15:25:41.361
,6811152023-05-23 16:44:04.114
,6811152023-05-23 16:44:12.145
,6811152023-05-23 16:44:19.491
,6811322023-05-24 08:41:35.480
,6811332023-05-24 08:46:56.505
,6811332023-05-24 08:47:14.670
,6811332023-05-24 08:47:29.718
,6811382023-05-24 08:58:22.503
,6811392023-05-24 08:58:59.715
,6811392023-05-24 08:59:44.524
,6811402023-05-24 08:59:40.253
,6811402023-05-24 09:00:08.836
,6811402023-05-24 09:00:36.006
,6811412023-05-24 08:59:51.054
,6811412023-05-24 09:00:21.432
,6811412023-05-24 09:00:46.655
,6811422023-05-24 09:01:03.241
,6811432023-05-24 09:01:32.189
,6811432023-05-24 09:01:55.238
,6811432023-05-24 09:02:17.772
,6811442023-05-24 09:01:38.762
,6811442023-05-24 09:02:01.033
,6811452023-05-24 09:02:35.273
,6811452023-05-24 09:02:53.558
,6811452023-05-24 09:03:18.936
,6811462023-05-24 09:03:11.611
,6811462023-05-24 09:03:36.769
,6811462023-05-24 09:04:00.495
,6811472023-05-24 09:03:32.436
,6811472023-05-24 09:03:57.266
,6811472023-05-24 09:04:19.905
,6811482023-05-24 09:04:23.341
,6811482023-05-24 09:05:22.506
,6811492023-05-24 09:05:00.420
,6811492023-05-24 09:05:31.092
,6811492023-05-24 09:06:01.544
,6811502023-05-24 09:05:04.784
,6811502023-05-24 09:05:32.012
,6811502023-05-24 09:06:00.712
,6811512023-05-24 09:06:06.829
,6811512023-05-24 09:06:34.862
,6811512023-05-24 09:07:02.157
,6811522023-05-24 09:06:46.715
,6811522023-05-24 09:07:13.739
,6811522023-05-24 09:07:44.693
,6811552023-05-24 09:07:54.988
,6811552023-05-24 09:08:18.376
,6811552023-05-24 09:08:39.187
,6811562023-05-24 09:08:21.767
,6811562023-05-24 09:08:44.366
,6811562023-05-24 09:08:59.814
,6811822023-05-24 10:44:32.708
,6811822023-05-24 10:44:48.026
,6811832023-05-24 10:45:35.345
,6811832023-05-24 10:45:49.526
,6813272023-05-25 10:41:42.596
,6813272023-05-25 10:41:47.338
,6813272023-05-25 10:41:51.672
,6813352023-05-25 11:29:07.699
,6813352023-05-25 11:29:12.579
,6813352023-05-25 11:29:16.940
,6814932023-05-26 04:17:33.419
,6814932023-05-26 04:17:42.907
,6814932023-05-26 04:17:50.926
,6815222023-05-26 09:49:52.108
,6815222023-05-26 09:50:02.516
,6815232023-05-26 09:51:09.798
,6815252023-05-26 09:52:32.606
,6815352023-05-26 10:09:20.804
,6815352023-05-26 10:09:30.627
,6815392023-05-26 10:13:30.079
,6815392023-05-26 10:13:40.173
,6815462023-05-26 10:29:07.258
,6815462023-05-26 10:29:16.915
,6815472023-05-26 10:30:26.197
,6815472023-05-26 10:30:35.982
,6815482023-05-26 10:32:40.383
,6815562023-05-26 11:05:46.992
